,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
315,28.7020001 80.3677362 126.29547119140625 3.79,Yes,"[28.7020001, 80.3677362]",362448124,[],2024-07-21T11:58:13,93fba0b0-131d-4086-ade5-371df28c75e4,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-30,,,1721542654916.jpg,,,Belauri,3.0,,1043.38,28.701794509599505 80.3677049651742 0.0 0.0;28.701831857895783 80.36798056215048 0.0 0.0;28.702159463639898 80.3678897023201 0.0 0.0;28.7021021180047 80.36759130656719 0.0 0.0;28.701794509599505 80.3677049651742 0.0 0.0,1043.3837386215773,2024-06-28,,,2941.18,,,2450.98,980.39,fallow,,summer
315,28.7020001 80.3677362 126.29547119140625 3.79,Yes,"[28.7020001, 80.3677362]",362448124,[],2024-07-21T11:58:13,93fba0b0-131d-4086-ade5-371df28c75e4,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-30,,,1721542654916.jpg,,,Belauri,3.0,,1043.38,28.701794509599505 80.3677049651742 0.0 0.0;28.701831857895783 80.36798056215048 0.0 0.0;28.702159463639898 80.3678897023201 0.0 0.0;28.7021021180047 80.36759130656719 0.0 0.0;28.701794509599505 80.3677049651742 0.0 0.0,1043.3837386215773,2024-06-28,,,2941.18,,,2450.98,980.39,rice,2941.18,monsoon
316,28.7037759 80.3679432 127.44427490234375 4.766,Yes,"[28.7037759, 80.3679432]",362448137,[],2024-07-21T11:58:15,7d1eb047-67d7-404a-93fa-66cdebc8ed5e,0.15300000000000002,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-29,1721543569412.jpg,,,Belauri,4.5,Sabaima dhan lagako,1458.22,28.703629265656765 80.36770194768906 0.0 0.0;28.7035533940292 80.36812674254179 0.0 0.0;28.70386423209236 80.36820620298386 0.0 0.0;28.70393569236801 80.36780521273613 0.0 0.0;28.703629265656765 80.36770194768906 0.0 0.0,1458.2246512705196,2024-06-27,,2023-10-21,6535.95,,,3267.97,,wheat,3267.97,winter
316,28.7037759 80.3679432 127.44427490234375 4.766,Yes,"[28.7037759, 80.3679432]",362448137,[],2024-07-21T11:58:15,7d1eb047-67d7-404a-93fa-66cdebc8ed5e,0.15300000000000002,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-29,1721543569412.jpg,,,Belauri,4.5,Sabaima dhan lagako,1458.22,28.703629265656765 80.36770194768906 0.0 0.0;28.7035533940292 80.36812674254179 0.0 0.0;28.70386423209236 80.36820620298386 0.0 0.0;28.70393569236801 80.36780521273613 0.0 0.0;28.703629265656765 80.36770194768906 0.0 0.0,1458.2246512705196,2024-06-27,,2023-10-21,6535.95,,,3267.97,,fallow,,summer
316,28.7037759 80.3679432 127.44427490234375 4.766,Yes,"[28.7037759, 80.3679432]",362448137,[],2024-07-21T11:58:15,7d1eb047-67d7-404a-93fa-66cdebc8ed5e,0.15300000000000002,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-29,1721543569412.jpg,,,Belauri,4.5,Sabaima dhan lagako,1458.22,28.703629265656765 80.36770194768906 0.0 0.0;28.7035533940292 80.36812674254179 0.0 0.0;28.70386423209236 80.36820620298386 0.0 0.0;28.70393569236801 80.36780521273613 0.0 0.0;28.703629265656765 80.36770194768906 0.0 0.0,1458.2246512705196,2024-06-27,,2023-10-21,6535.95,,,3267.97,,rice,6535.95,monsoon
317,28.7053405 80.3657662 125.462890625 3.808,Yes,"[28.7053405, 80.3657662]",362448147,[],2024-07-21T11:58:16,5b7d36de-fc70-403e-a0e7-05cf44b08baf,0.35700000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-30,1721544321037.jpg,,,Belauri,10.5,Aile Sabaima dhan lagako ,3727.34,28.70601301830995 80.36569397896528 0.0 0.0;28.70597331895101 80.36610268056393 0.0 0.0;28.70492260377629 80.36594308912754 0.0 0.0;28.704939954042576 80.36568559706211 0.0 0.0;28.70550662980228 80.3657553344965 0.0 0.0;28.705510452721224 80.36566849797964 0.0 0.0;28.70601301830995 80.36569397896528 0.0 0.0,3727.3373339276727,2024-06-21,,2023-10-19,5042.02,,,2240.9,,wheat,2240.9,winter
317,28.7053405 80.3657662 125.462890625 3.808,Yes,"[28.7053405, 80.3657662]",362448147,[],2024-07-21T11:58:16,5b7d36de-fc70-403e-a0e7-05cf44b08baf,0.35700000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-30,1721544321037.jpg,,,Belauri,10.5,Aile Sabaima dhan lagako ,3727.34,28.70601301830995 80.36569397896528 0.0 0.0;28.70597331895101 80.36610268056393 0.0 0.0;28.70492260377629 80.36594308912754 0.0 0.0;28.704939954042576 80.36568559706211 0.0 0.0;28.70550662980228 80.3657553344965 0.0 0.0;28.705510452721224 80.36566849797964 0.0 0.0;28.70601301830995 80.36569397896528 0.0 0.0,3727.3373339276727,2024-06-21,,2023-10-19,5042.02,,,2240.9,,fallow,,summer
317,28.7053405 80.3657662 125.462890625 3.808,Yes,"[28.7053405, 80.3657662]",362448147,[],2024-07-21T11:58:16,5b7d36de-fc70-403e-a0e7-05cf44b08baf,0.35700000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-05,,2024-03-30,1721544321037.jpg,,,Belauri,10.5,Aile Sabaima dhan lagako ,3727.34,28.70601301830995 80.36569397896528 0.0 0.0;28.70597331895101 80.36610268056393 0.0 0.0;28.70492260377629 80.36594308912754 0.0 0.0;28.704939954042576 80.36568559706211 0.0 0.0;28.70550662980228 80.3657553344965 0.0 0.0;28.705510452721224 80.36566849797964 0.0 0.0;28.70601301830995 80.36569397896528 0.0 0.0,3727.3373339276727,2024-06-21,,2023-10-19,5042.02,,,2240.9,,rice,5042.02,monsoon
318,28.7061685 80.363257 123.86328125 4.238,Yes,"[28.7061685, 80.363257]",362448161,[],2024-07-21T11:58:17,61d92e02-0f90-43b0-b005-aacac750a38d,0.44200000000000006,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721545477425.jpg,,,Belauri,13.0,,4627.41,28.705584264436393 80.36308486014605 0.0 0.0;28.705488397417728 80.36357268691063 0.0 0.0;28.706194458891964 80.3636896982789 0.0 0.0;28.70653293148681 80.36321260035038 0.0 0.0;28.705584264436393 80.36308486014605 0.0 0.0,4627.408605130166,,,,214932.13,214932.13,,214932.13,,sugarcane,214932.13,winter
318,28.7061685 80.363257 123.86328125 4.238,Yes,"[28.7061685, 80.363257]",362448161,[],2024-07-21T11:58:17,61d92e02-0f90-43b0-b005-aacac750a38d,0.44200000000000006,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721545477425.jpg,,,Belauri,13.0,,4627.41,28.705584264436393 80.36308486014605 0.0 0.0;28.705488397417728 80.36357268691063 0.0 0.0;28.706194458891964 80.3636896982789 0.0 0.0;28.70653293148681 80.36321260035038 0.0 0.0;28.705584264436393 80.36308486014605 0.0 0.0,4627.408605130166,,,,214932.13,214932.13,,214932.13,,sugarcane,214932.13,summer
318,28.7061685 80.363257 123.86328125 4.238,Yes,"[28.7061685, 80.363257]",362448161,[],2024-07-21T11:58:17,61d92e02-0f90-43b0-b005-aacac750a38d,0.44200000000000006,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721545477425.jpg,,,Belauri,13.0,,4627.41,28.705584264436393 80.36308486014605 0.0 0.0;28.705488397417728 80.36357268691063 0.0 0.0;28.706194458891964 80.3636896982789 0.0 0.0;28.70653293148681 80.36321260035038 0.0 0.0;28.705584264436393 80.36308486014605 0.0 0.0,4627.408605130166,,,,214932.13,214932.13,,214932.13,,sugarcane,214932.13,monsoon
319,28.7068172 80.3645018 114.6875 4.853,Yes,"[28.7068172, 80.3645018]",362448172,[],2024-07-21T11:58:18,d9fa029e-5382-40e1-ad86-6bf148be21b1,0.40800000000000003,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-10,,2024-03-28,1721549247959.jpg,,,Belauri,12.0,,4191.62,28.70650705351647 80.36426201462746 0.0 0.0;28.70649705520803 80.36483399569988 0.0 0.0;28.707258688320422 80.36473274230957 0.0 0.0;28.707267804358846 80.36429051309824 0.0 0.0;28.70650705351647 80.36426201462746 0.0 0.0,4191.619659903611,2024-06-23,,2023-11-29,2696.08,,,3676.47,,wheat,3676.47,winter
319,28.7068172 80.3645018 114.6875 4.853,Yes,"[28.7068172, 80.3645018]",362448172,[],2024-07-21T11:58:18,d9fa029e-5382-40e1-ad86-6bf148be21b1,0.40800000000000003,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-10,,2024-03-28,1721549247959.jpg,,,Belauri,12.0,,4191.62,28.70650705351647 80.36426201462746 0.0 0.0;28.70649705520803 80.36483399569988 0.0 0.0;28.707258688320422 80.36473274230957 0.0 0.0;28.707267804358846 80.36429051309824 0.0 0.0;28.70650705351647 80.36426201462746 0.0 0.0,4191.619659903611,2024-06-23,,2023-11-29,2696.08,,,3676.47,,fallow,,summer
319,28.7068172 80.3645018 114.6875 4.853,Yes,"[28.7068172, 80.3645018]",362448172,[],2024-07-21T11:58:18,d9fa029e-5382-40e1-ad86-6bf148be21b1,0.40800000000000003,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-10,,2024-03-28,1721549247959.jpg,,,Belauri,12.0,,4191.62,28.70650705351647 80.36426201462746 0.0 0.0;28.70649705520803 80.36483399569988 0.0 0.0;28.707258688320422 80.36473274230957 0.0 0.0;28.707267804358846 80.36429051309824 0.0 0.0;28.70650705351647 80.36426201462746 0.0 0.0,4191.619659903611,2024-06-23,,2023-11-29,2696.08,,,3676.47,,rice,2696.08,monsoon
320,28.7053589 80.3677377 116.03173828125 4.45,Yes,"[28.7053589, 80.3677377]",362448184,[],2024-07-21T11:58:20,4aae4073-0ee8-46d3-9509-b3af9131824b,0.051000000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-25,,2024-03-26,1721551006671.jpg,,,Belauri,1.5,Sabaima dhan lagako,519.13,28.705461636976594 80.36764997988939 0.0 0.0;28.705374886048947 80.36792892962694 0.0 0.0;28.705230202985838 80.36785684525967 0.0 0.0;28.70526666784173 80.36775056272745 0.0 0.0;28.705211088338547 80.36771602928638 0.0 0.0;28.70524961170103 80.36761209368706 0.0 0.0;28.705324893956245 80.36764863878489 0.0 0.0;28.70533989158656 80.36763187497854 0.0 0.0;28.705374297906804 80.36764830350876 0.0 0.0;28.705461636976594 80.36764997988939 0.0 0.0,519.1304356853304,2024-06-24,,2023-11-20,1666.67,,,3921.57,,wheat,3921.57,winter
320,28.7053589 80.3677377 116.03173828125 4.45,Yes,"[28.7053589, 80.3677377]",362448184,[],2024-07-21T11:58:20,4aae4073-0ee8-46d3-9509-b3af9131824b,0.051000000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-25,,2024-03-26,1721551006671.jpg,,,Belauri,1.5,Sabaima dhan lagako,519.13,28.705461636976594 80.36764997988939 0.0 0.0;28.705374886048947 80.36792892962694 0.0 0.0;28.705230202985838 80.36785684525967 0.0 0.0;28.70526666784173 80.36775056272745 0.0 0.0;28.705211088338547 80.36771602928638 0.0 0.0;28.70524961170103 80.36761209368706 0.0 0.0;28.705324893956245 80.36764863878489 0.0 0.0;28.70533989158656 80.36763187497854 0.0 0.0;28.705374297906804 80.36764830350876 0.0 0.0;28.705461636976594 80.36764997988939 0.0 0.0,519.1304356853304,2024-06-24,,2023-11-20,1666.67,,,3921.57,,fallow,,summer
320,28.7053589 80.3677377 116.03173828125 4.45,Yes,"[28.7053589, 80.3677377]",362448184,[],2024-07-21T11:58:20,4aae4073-0ee8-46d3-9509-b3af9131824b,0.051000000000000004,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-25,,2024-03-26,1721551006671.jpg,,,Belauri,1.5,Sabaima dhan lagako,519.13,28.705461636976594 80.36764997988939 0.0 0.0;28.705374886048947 80.36792892962694 0.0 0.0;28.705230202985838 80.36785684525967 0.0 0.0;28.70526666784173 80.36775056272745 0.0 0.0;28.705211088338547 80.36771602928638 0.0 0.0;28.70524961170103 80.36761209368706 0.0 0.0;28.705324893956245 80.36764863878489 0.0 0.0;28.70533989158656 80.36763187497854 0.0 0.0;28.705374297906804 80.36764830350876 0.0 0.0;28.705461636976594 80.36764997988939 0.0 0.0,519.1304356853304,2024-06-24,,2023-11-20,1666.67,,,3921.57,,rice,1666.67,monsoon
337,28.6941936 80.3679285 110.9 2.4,Yes,"[28.6941936, 80.3679285]",362483591,[],2024-07-21T14:37:11,98060c56-1b90-4021-b41a-22e1bcf419b9,0.17,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-08,,,1721530646654.jpg,,,Belauri,5.0,,1727.9,28.69401048089931 80.3677411749959 0.0 0.0;28.694288996067954 80.36769758909941 0.0 0.0;28.69437222696187 80.36822564899921 0.0 0.0;28.694063125322714 80.36827392876148 0.0 0.0;28.69401048089931 80.3677411749959 0.0 0.0,1727.8952108442977,2024-06-19,,,5294.12,,,882.35,588.24,lentil,882.35,winter
337,28.6941936 80.3679285 110.9 2.4,Yes,"[28.6941936, 80.3679285]",362483591,[],2024-07-21T14:37:11,98060c56-1b90-4021-b41a-22e1bcf419b9,0.17,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-08,,,1721530646654.jpg,,,Belauri,5.0,,1727.9,28.69401048089931 80.3677411749959 0.0 0.0;28.694288996067954 80.36769758909941 0.0 0.0;28.69437222696187 80.36822564899921 0.0 0.0;28.694063125322714 80.36827392876148 0.0 0.0;28.69401048089931 80.3677411749959 0.0 0.0,1727.8952108442977,2024-06-19,,,5294.12,,,882.35,588.24,mustard,588.24,winter
337,28.6941936 80.3679285 110.9 2.4,Yes,"[28.6941936, 80.3679285]",362483591,[],2024-07-21T14:37:11,98060c56-1b90-4021-b41a-22e1bcf419b9,0.17,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-08,,,1721530646654.jpg,,,Belauri,5.0,,1727.9,28.69401048089931 80.3677411749959 0.0 0.0;28.694288996067954 80.36769758909941 0.0 0.0;28.69437222696187 80.36822564899921 0.0 0.0;28.694063125322714 80.36827392876148 0.0 0.0;28.69401048089931 80.3677411749959 0.0 0.0,1727.8952108442977,2024-06-19,,,5294.12,,,882.35,588.24,fallow,,summer
337,28.6941936 80.3679285 110.9 2.4,Yes,"[28.6941936, 80.3679285]",362483591,[],2024-07-21T14:37:11,98060c56-1b90-4021-b41a-22e1bcf419b9,0.17,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-08,,,1721530646654.jpg,,,Belauri,5.0,,1727.9,28.69401048089931 80.3677411749959 0.0 0.0;28.694288996067954 80.36769758909941 0.0 0.0;28.69437222696187 80.36822564899921 0.0 0.0;28.694063125322714 80.36827392876148 0.0 0.0;28.69401048089931 80.3677411749959 0.0 0.0,1727.8952108442977,2024-06-19,,,5294.12,,,882.35,588.24,rice,5294.12,monsoon
338,28.6956263 80.3651093 44.79999923706055 4.2,Yes,"[28.6956263, 80.3651093]",362483600,[],2024-07-21T14:37:12,dca753c3-999e-4203-9c12-a8aa7810a613,0.20400000000000001,rice,fallow,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721535302386.jpg,,,Belauri,6.0,,1975.54,28.695729792906025 80.3648293018341 0.0 0.0;28.695469809803182 80.36481387913227 0.0 0.0;28.695506278060158 80.3655568510294 0.0 0.0;28.695761555503292 80.36549046635628 0.0 0.0;28.695729792906025 80.3648293018341 0.0 0.0,1975.5408958106852,2024-06-28,,,5882.35,,,1960.78,,mustard,1960.78,winter
338,28.6956263 80.3651093 44.79999923706055 4.2,Yes,"[28.6956263, 80.3651093]",362483600,[],2024-07-21T14:37:12,dca753c3-999e-4203-9c12-a8aa7810a613,0.20400000000000001,rice,fallow,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721535302386.jpg,,,Belauri,6.0,,1975.54,28.695729792906025 80.3648293018341 0.0 0.0;28.695469809803182 80.36481387913227 0.0 0.0;28.695506278060158 80.3655568510294 0.0 0.0;28.695761555503292 80.36549046635628 0.0 0.0;28.695729792906025 80.3648293018341 0.0 0.0,1975.5408958106852,2024-06-28,,,5882.35,,,1960.78,,fallow,,summer
338,28.6956263 80.3651093 44.79999923706055 4.2,Yes,"[28.6956263, 80.3651093]",362483600,[],2024-07-21T14:37:12,dca753c3-999e-4203-9c12-a8aa7810a613,0.20400000000000001,rice,fallow,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721535302386.jpg,,,Belauri,6.0,,1975.54,28.695729792906025 80.3648293018341 0.0 0.0;28.695469809803182 80.36481387913227 0.0 0.0;28.695506278060158 80.3655568510294 0.0 0.0;28.695761555503292 80.36549046635628 0.0 0.0;28.695729792906025 80.3648293018341 0.0 0.0,1975.5408958106852,2024-06-28,,,5882.35,,,1960.78,,rice,5882.35,monsoon
339,28.6976821 80.3646097 44.79999923706055 4.2,Yes,"[28.6976821, 80.3646097]",362483610,[],2024-07-21T14:37:13,55708abf-8c39-466a-8f7d-adb68c35437d,0.085,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-18,2024-06-06,,1721536566466.jpg,,,Belauri,2.5,,811.71,28.697555244312777 80.36446418613195 0.0 0.0;28.697769049733193 80.36446921527386 0.0 0.0;28.69774993372302 80.36482594907284 0.0 0.0;28.69754818607962 80.36482594907284 0.0 0.0;28.697555244312777 80.36446418613195 0.0 0.0,811.7117097815992,2024-06-29,2024-02-16,,7058.82,5294.12,,2352.94,,mustard,2352.94,winter
339,28.6976821 80.3646097 44.79999923706055 4.2,Yes,"[28.6976821, 80.3646097]",362483610,[],2024-07-21T14:37:13,55708abf-8c39-466a-8f7d-adb68c35437d,0.085,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-18,2024-06-06,,1721536566466.jpg,,,Belauri,2.5,,811.71,28.697555244312777 80.36446418613195 0.0 0.0;28.697769049733193 80.36446921527386 0.0 0.0;28.69774993372302 80.36482594907284 0.0 0.0;28.69754818607962 80.36482594907284 0.0 0.0;28.697555244312777 80.36446418613195 0.0 0.0,811.7117097815992,2024-06-29,2024-02-16,,7058.82,5294.12,,2352.94,,maize,5294.12,summer
339,28.6976821 80.3646097 44.79999923706055 4.2,Yes,"[28.6976821, 80.3646097]",362483610,[],2024-07-21T14:37:13,55708abf-8c39-466a-8f7d-adb68c35437d,0.085,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-18,2024-06-06,,1721536566466.jpg,,,Belauri,2.5,,811.71,28.697555244312777 80.36446418613195 0.0 0.0;28.697769049733193 80.36446921527386 0.0 0.0;28.69774993372302 80.36482594907284 0.0 0.0;28.69754818607962 80.36482594907284 0.0 0.0;28.697555244312777 80.36446418613195 0.0 0.0,811.7117097815992,2024-06-29,2024-02-16,,7058.82,5294.12,,2352.94,,rice,7058.82,monsoon
340,28.6990176 80.364523 114.6 3.5,Yes,"[28.6990176, 80.364523]",362483621,[],2024-07-21T14:37:15,f9e80976-c05d-4739-837a-868a54cfc4fa,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721537843103.jpg,,,Belauri,7.0,,2497.88,28.698927179344178 80.36425229161978 0.0 0.0; 28.69886424424007 80.36496475338936 0.0 0.0; 28.69919332971651 80.36493122577667 0.0 0.0; 28.699240089767283 80.36419663578272 0.0 0.0; 28.698927179344178 80.36425229161978 0.0 0.0,2497.882065286339,2024-06-28,,,4621.85,,,1680.67,630.25,lentil,1680.67,winter
340,28.6990176 80.364523 114.6 3.5,Yes,"[28.6990176, 80.364523]",362483621,[],2024-07-21T14:37:15,f9e80976-c05d-4739-837a-868a54cfc4fa,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721537843103.jpg,,,Belauri,7.0,,2497.88,28.698927179344178 80.36425229161978 0.0 0.0; 28.69886424424007 80.36496475338936 0.0 0.0; 28.69919332971651 80.36493122577667 0.0 0.0; 28.699240089767283 80.36419663578272 0.0 0.0; 28.698927179344178 80.36425229161978 0.0 0.0,2497.882065286339,2024-06-28,,,4621.85,,,1680.67,630.25,mustard,630.25,winter
340,28.6990176 80.364523 114.6 3.5,Yes,"[28.6990176, 80.364523]",362483621,[],2024-07-21T14:37:15,f9e80976-c05d-4739-837a-868a54cfc4fa,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721537843103.jpg,,,Belauri,7.0,,2497.88,28.698927179344178 80.36425229161978 0.0 0.0; 28.69886424424007 80.36496475338936 0.0 0.0; 28.69919332971651 80.36493122577667 0.0 0.0; 28.699240089767283 80.36419663578272 0.0 0.0; 28.698927179344178 80.36425229161978 0.0 0.0,2497.882065286339,2024-06-28,,,4621.85,,,1680.67,630.25,fallow,,summer
340,28.6990176 80.364523 114.6 3.5,Yes,"[28.6990176, 80.364523]",362483621,[],2024-07-21T14:37:15,f9e80976-c05d-4739-837a-868a54cfc4fa,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-14,,,1721537843103.jpg,,,Belauri,7.0,,2497.88,28.698927179344178 80.36425229161978 0.0 0.0; 28.69886424424007 80.36496475338936 0.0 0.0; 28.69919332971651 80.36493122577667 0.0 0.0; 28.699240089767283 80.36419663578272 0.0 0.0; 28.698927179344178 80.36425229161978 0.0 0.0,2497.882065286339,2024-06-28,,,4621.85,,,1680.67,630.25,rice,4621.85,monsoon
341,28.6982367 80.3625882 140.60000610351562 4.6,Yes,"[28.6982367, 80.3625882]",362483637,[],2024-07-21T14:37:16,49602e08-e6ce-45d8-afcd-4f015756a93f,0.23800000000000002,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-06,,1721542408410.jpg,,,Belauri,7.0,,2341.51,28.69857368354904 80.36262888461351 0.0 0.0; 28.698101373659902 80.36257188767195 0.0 0.0; 28.69809578592119 80.36275863647461 0.0 0.0; 28.698253124765763 80.362783446908 0.0 0.0; 28.69818518970489 80.3632152825594 0.0 0.0; 28.698453988778788 80.36327831447124 0.0 0.0; 28.69857368354904 80.36262888461351 0.0 0.0,2341.505142440522,2024-06-21,2024-02-22,,6302.52,3361.34,,1890.76,,mustard,1890.76,winter
341,28.6982367 80.3625882 140.60000610351562 4.6,Yes,"[28.6982367, 80.3625882]",362483637,[],2024-07-21T14:37:16,49602e08-e6ce-45d8-afcd-4f015756a93f,0.23800000000000002,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-06,,1721542408410.jpg,,,Belauri,7.0,,2341.51,28.69857368354904 80.36262888461351 0.0 0.0; 28.698101373659902 80.36257188767195 0.0 0.0; 28.69809578592119 80.36275863647461 0.0 0.0; 28.698253124765763 80.362783446908 0.0 0.0; 28.69818518970489 80.3632152825594 0.0 0.0; 28.698453988778788 80.36327831447124 0.0 0.0; 28.69857368354904 80.36262888461351 0.0 0.0,2341.505142440522,2024-06-21,2024-02-22,,6302.52,3361.34,,1890.76,,maize,3361.34,summer
341,28.6982367 80.3625882 140.60000610351562 4.6,Yes,"[28.6982367, 80.3625882]",362483637,[],2024-07-21T14:37:16,49602e08-e6ce-45d8-afcd-4f015756a93f,0.23800000000000002,rice,maize,,,mustard,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-06,,1721542408410.jpg,,,Belauri,7.0,,2341.51,28.69857368354904 80.36262888461351 0.0 0.0; 28.698101373659902 80.36257188767195 0.0 0.0; 28.69809578592119 80.36275863647461 0.0 0.0; 28.698253124765763 80.362783446908 0.0 0.0; 28.69818518970489 80.3632152825594 0.0 0.0; 28.698453988778788 80.36327831447124 0.0 0.0; 28.69857368354904 80.36262888461351 0.0 0.0,2341.505142440522,2024-06-21,2024-02-22,,6302.52,3361.34,,1890.76,,rice,6302.52,monsoon
342,28.6962564 80.3624055 122.0 1.934,Yes,"[28.6962564, 80.3624055]",362483648,[],2024-07-21T14:37:18,5b509d6d-4bac-4557-874d-e248295c844d,0.17,rice,fallow,,,lentil,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-19,,,1721547042350.jpg,,,Belauri,5.0,,1638.11,28.6964565069549 80.36232143640518 0.0 0.0; 28.696385041572015 80.36274556070566 0.0 0.0; 28.69608123962604 80.36277573555708 0.0 0.0; 28.69610094413526 80.3624015673995 0.0 0.0; 28.696150352440508 80.36226879805326 0.0 0.0; 28.6964565069549 80.36232143640518 0.0 0.0,1638.1099701967548,2024-06-21,,,5588.24,,,1470.59,,lentil,1470.59,winter
