,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
183,28.5950727 81.156117 133.60000000000002 3.4,Yes,"[28.5950727, 81.156117]",362286207,[],2024-07-20T16:13:33,f5c9d050-08e4-43d6-918f-ad256482c489,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-15,,,1721464545309.jpg,,,Lamki Chuha,10.0,,3991.19,28.595086683001483 81.15614332258701 0.0 0.0; 28.594450819212636 81.1558087170124 0.0 0.0; 28.594676610174396 81.15527026355267 0.0 0.0; 28.595157334296132 81.15550898015499 0.0 0.0; 28.595069903312027 81.15574568510056 0.0 0.0; 28.5951611612399 81.15596294403076 0.0 0.0; 28.595086683001483 81.15614332258701 0.0 0.0,3991.187834867028,2024-06-25,,,3529.41,,,117.65,588.24,mustard,588.24,winter
183,28.5950727 81.156117 133.60000000000002 3.4,Yes,"[28.5950727, 81.156117]",362286207,[],2024-07-20T16:13:33,f5c9d050-08e4-43d6-918f-ad256482c489,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-15,,,1721464545309.jpg,,,Lamki Chuha,10.0,,3991.19,28.595086683001483 81.15614332258701 0.0 0.0; 28.594450819212636 81.1558087170124 0.0 0.0; 28.594676610174396 81.15527026355267 0.0 0.0; 28.595157334296132 81.15550898015499 0.0 0.0; 28.595069903312027 81.15574568510056 0.0 0.0; 28.5951611612399 81.15596294403076 0.0 0.0; 28.595086683001483 81.15614332258701 0.0 0.0,3991.187834867028,2024-06-25,,,3529.41,,,117.65,588.24,fallow,,summer
183,28.5950727 81.156117 133.60000000000002 3.4,Yes,"[28.5950727, 81.156117]",362286207,[],2024-07-20T16:13:33,f5c9d050-08e4-43d6-918f-ad256482c489,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-15,,,1721464545309.jpg,,,Lamki Chuha,10.0,,3991.19,28.595086683001483 81.15614332258701 0.0 0.0; 28.594450819212636 81.1558087170124 0.0 0.0; 28.594676610174396 81.15527026355267 0.0 0.0; 28.595157334296132 81.15550898015499 0.0 0.0; 28.595069903312027 81.15574568510056 0.0 0.0; 28.5951611612399 81.15596294403076 0.0 0.0; 28.595086683001483 81.15614332258701 0.0 0.0,3991.187834867028,2024-06-25,,,3529.41,,,117.65,588.24,rice,3529.41,monsoon
184,28.5967832 81.1534313 106.7 3.975,Yes,"[28.5967832, 81.1534313]",362286430,[],2024-07-20T16:14:09,89ea8cdb-94fb-4d2d-96b0-c86ca79a63cc,0.136,rice,maize,,,mustard,,,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-11,2024-06-09,,1721466022144.jpg,,,Lamki Chuha,4.0,,1017.71,28.596695460085236 81.15312281996012 0.0 0.0; 28.59691005996101 81.15323681384325 0.0 0.0; 28.59675698464861 81.15358114242554 0.0 0.0; 28.596532670038094 81.15346614271402 0.0 0.0; 28.596695460085236 81.15312281996012 0.0 0.0,1017.7104843275781,2024-06-17,2024-02-16,,2941.18,1838.24,,1102.94,,mustard,1102.94,winter
184,28.5967832 81.1534313 106.7 3.975,Yes,"[28.5967832, 81.1534313]",362286430,[],2024-07-20T16:14:09,89ea8cdb-94fb-4d2d-96b0-c86ca79a63cc,0.136,rice,maize,,,mustard,,,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-11,2024-06-09,,1721466022144.jpg,,,Lamki Chuha,4.0,,1017.71,28.596695460085236 81.15312281996012 0.0 0.0; 28.59691005996101 81.15323681384325 0.0 0.0; 28.59675698464861 81.15358114242554 0.0 0.0; 28.596532670038094 81.15346614271402 0.0 0.0; 28.596695460085236 81.15312281996012 0.0 0.0,1017.7104843275781,2024-06-17,2024-02-16,,2941.18,1838.24,,1102.94,,maize,1838.24,summer
184,28.5967832 81.1534313 106.7 3.975,Yes,"[28.5967832, 81.1534313]",362286430,[],2024-07-20T16:14:09,89ea8cdb-94fb-4d2d-96b0-c86ca79a63cc,0.136,rice,maize,,,mustard,,,collect:vMbtzXgDKuUIEZJM,Kailali,Sabita Khatri,2024-10-11,2024-06-09,,1721466022144.jpg,,,Lamki Chuha,4.0,,1017.71,28.596695460085236 81.15312281996012 0.0 0.0; 28.59691005996101 81.15323681384325 0.0 0.0; 28.59675698464861 81.15358114242554 0.0 0.0; 28.596532670038094 81.15346614271402 0.0 0.0; 28.596695460085236 81.15312281996012 0.0 0.0,1017.7104843275781,2024-06-17,2024-02-16,,2941.18,1838.24,,1102.94,,rice,2941.18,monsoon
193,28.6038526 81.1489974 150.29998779296875 4.937,Yes,"[28.6038526, 81.1489974]",362292884,[],2024-07-20T16:35:14,a8912e4a-9f12-40f0-ba16-72efb33aca50,0.136,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,2024-03-25,1721446076577.jpg,,,Lamki Chuha,4.0,,1828.22,28.603578922740567 81.14908341318369 0.0 0.0;28.603828831286588 81.14935766905546 0.0 0.0;28.60410169894952 81.14899322390556 0.0 0.0;28.603831774846615 81.14871427416801 0.0 0.0;28.603578922740567 81.14908341318369 0.0 0.0,1828.218732557801,2024-07-01,,2023-11-15,4411.76,,,2205.88,,wheat,2205.88,winter
193,28.6038526 81.1489974 150.29998779296875 4.937,Yes,"[28.6038526, 81.1489974]",362292884,[],2024-07-20T16:35:14,a8912e4a-9f12-40f0-ba16-72efb33aca50,0.136,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,2024-03-25,1721446076577.jpg,,,Lamki Chuha,4.0,,1828.22,28.603578922740567 81.14908341318369 0.0 0.0;28.603828831286588 81.14935766905546 0.0 0.0;28.60410169894952 81.14899322390556 0.0 0.0;28.603831774846615 81.14871427416801 0.0 0.0;28.603578922740567 81.14908341318369 0.0 0.0,1828.218732557801,2024-07-01,,2023-11-15,4411.76,,,2205.88,,grassland,,summer
193,28.6038526 81.1489974 150.29998779296875 4.937,Yes,"[28.6038526, 81.1489974]",362292884,[],2024-07-20T16:35:14,a8912e4a-9f12-40f0-ba16-72efb33aca50,0.136,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,2024-03-25,1721446076577.jpg,,,Lamki Chuha,4.0,,1828.22,28.603578922740567 81.14908341318369 0.0 0.0;28.603828831286588 81.14935766905546 0.0 0.0;28.60410169894952 81.14899322390556 0.0 0.0;28.603831774846615 81.14871427416801 0.0 0.0;28.603578922740567 81.14908341318369 0.0 0.0,1828.218732557801,2024-07-01,,2023-11-15,4411.76,,,2205.88,,rice,4411.76,monsoon
194,28.6068945 81.1474387 125.6597900390625 4.777,Yes,"[28.6068945, 81.1474387]",362292892,[],2024-07-20T16:35:15,3448f1a3-83b5-4154-a2b8-0899189bdcd3,0.272,rice,fallow,,,multiple_crops_1,lentil,mustard,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-29,,,1721447609029.jpg,,,Lamki Chuha,8.0,,3359.04,28.606520388126732 81.14757869392633 0.0 0.0; 28.60688479089441 81.1478066816926 0.0 0.0; 28.607205334771923 81.14708114415407 0.0 0.0; 28.60688479089441 81.14690512418747 0.0 0.0; 28.606520388126732 81.14757869392633 0.0 0.0,3359.0402030325477,2024-07-03,,,3676.47,,,367.65,275.74,mustard,367.65,winter
194,28.6068945 81.1474387 125.6597900390625 4.777,Yes,"[28.6068945, 81.1474387]",362292892,[],2024-07-20T16:35:15,3448f1a3-83b5-4154-a2b8-0899189bdcd3,0.272,rice,fallow,,,multiple_crops_1,lentil,mustard,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-29,,,1721447609029.jpg,,,Lamki Chuha,8.0,,3359.04,28.606520388126732 81.14757869392633 0.0 0.0; 28.60688479089441 81.1478066816926 0.0 0.0; 28.607205334771923 81.14708114415407 0.0 0.0; 28.60688479089441 81.14690512418747 0.0 0.0; 28.606520388126732 81.14757869392633 0.0 0.0,3359.0402030325477,2024-07-03,,,3676.47,,,367.65,275.74,lentil,275.74,winter
194,28.6068945 81.1474387 125.6597900390625 4.777,Yes,"[28.6068945, 81.1474387]",362292892,[],2024-07-20T16:35:15,3448f1a3-83b5-4154-a2b8-0899189bdcd3,0.272,rice,fallow,,,multiple_crops_1,lentil,mustard,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-29,,,1721447609029.jpg,,,Lamki Chuha,8.0,,3359.04,28.606520388126732 81.14757869392633 0.0 0.0; 28.60688479089441 81.1478066816926 0.0 0.0; 28.607205334771923 81.14708114415407 0.0 0.0; 28.60688479089441 81.14690512418747 0.0 0.0; 28.606520388126732 81.14757869392633 0.0 0.0,3359.0402030325477,2024-07-03,,,3676.47,,,367.65,275.74,fallow,,summer
194,28.6068945 81.1474387 125.6597900390625 4.777,Yes,"[28.6068945, 81.1474387]",362292892,[],2024-07-20T16:35:15,3448f1a3-83b5-4154-a2b8-0899189bdcd3,0.272,rice,fallow,,,multiple_crops_1,lentil,mustard,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-29,,,1721447609029.jpg,,,Lamki Chuha,8.0,,3359.04,28.606520388126732 81.14757869392633 0.0 0.0; 28.60688479089441 81.1478066816926 0.0 0.0; 28.607205334771923 81.14708114415407 0.0 0.0; 28.60688479089441 81.14690512418747 0.0 0.0; 28.606520388126732 81.14757869392633 0.0 0.0,3359.0402030325477,2024-07-03,,,3676.47,,,367.65,275.74,rice,3676.47,monsoon
195,28.609448 81.1489129 120.14849853515625 3.79,Yes,"[28.609448, 81.1489129]",362292901,[],2024-07-20T16:35:16,cc2a6a98-efeb-43d5-9ce5-93599e0ca348,0.11900000000000001,rice,other_summer,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-07,,,1721448731852.jpg,,cucumber,Lamki Chuha,3.5,,1214.25,28.609321959460463 81.14871695637703 0.0 0.0; 28.609667809114214 81.14885408431292 0.0 0.0; 28.609565378867355 81.14914812147617 0.0 0.0; 28.609249257303322 81.14902976900339 0.0 0.0; 28.609321959460463 81.14871695637703 0.0 0.0,1214.2469045614678,2024-07-03,,,5882.35,5042.02,,4201.68,,mustard,4201.68,winter
195,28.609448 81.1489129 120.14849853515625 3.79,Yes,"[28.609448, 81.1489129]",362292901,[],2024-07-20T16:35:16,cc2a6a98-efeb-43d5-9ce5-93599e0ca348,0.11900000000000001,rice,other_summer,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-07,,,1721448731852.jpg,,cucumber,Lamki Chuha,3.5,,1214.25,28.609321959460463 81.14871695637703 0.0 0.0; 28.609667809114214 81.14885408431292 0.0 0.0; 28.609565378867355 81.14914812147617 0.0 0.0; 28.609249257303322 81.14902976900339 0.0 0.0; 28.609321959460463 81.14871695637703 0.0 0.0,1214.2469045614678,2024-07-03,,,5882.35,5042.02,,4201.68,,cucumber,5042.02,summer
195,28.609448 81.1489129 120.14849853515625 3.79,Yes,"[28.609448, 81.1489129]",362292901,[],2024-07-20T16:35:16,cc2a6a98-efeb-43d5-9ce5-93599e0ca348,0.11900000000000001,rice,other_summer,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-07,,,1721448731852.jpg,,cucumber,Lamki Chuha,3.5,,1214.25,28.609321959460463 81.14871695637703 0.0 0.0; 28.609667809114214 81.14885408431292 0.0 0.0; 28.609565378867355 81.14914812147617 0.0 0.0; 28.609249257303322 81.14902976900339 0.0 0.0; 28.609321959460463 81.14871695637703 0.0 0.0,1214.2469045614678,2024-07-03,,,5882.35,5042.02,,4201.68,,rice,5882.35,monsoon
196,28.6112504 81.1486116 124.079345703125 3.79,Yes,"[28.6112504, 81.1486116]",362292908,[],2024-07-20T16:35:18,c3b830af-0215-49a9-812d-908d441da75a,0.085,other_monsoon,multiple_crops,chilly,vegetables,vegetables,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1721450230460.jpg,vegetables,,Lamki Chuha,2.5,,945.1,28.611201896148525 81.14885844290257 0.0 0.0; 28.61100086491369 81.14865057170391 0.0 0.0; 28.61128048365695 81.14842996001244 0.0 0.0; 28.611415289058808 81.14860195666552 0.0 0.0; 28.611201896148525 81.14885844290257 0.0 0.0,945.1040839698076,,,,3529.41,2352.94,1176.47,5882.35,,vegetables,5882.35,winter
196,28.6112504 81.1486116 124.079345703125 3.79,Yes,"[28.6112504, 81.1486116]",362292908,[],2024-07-20T16:35:18,c3b830af-0215-49a9-812d-908d441da75a,0.085,other_monsoon,multiple_crops,chilly,vegetables,vegetables,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1721450230460.jpg,vegetables,,Lamki Chuha,2.5,,945.1,28.611201896148525 81.14885844290257 0.0 0.0; 28.61100086491369 81.14865057170391 0.0 0.0; 28.61128048365695 81.14842996001244 0.0 0.0; 28.611415289058808 81.14860195666552 0.0 0.0; 28.611201896148525 81.14885844290257 0.0 0.0,945.1040839698076,,,,3529.41,2352.94,1176.47,5882.35,,vegetables,2352.94,summer
196,28.6112504 81.1486116 124.079345703125 3.79,Yes,"[28.6112504, 81.1486116]",362292908,[],2024-07-20T16:35:18,c3b830af-0215-49a9-812d-908d441da75a,0.085,other_monsoon,multiple_crops,chilly,vegetables,vegetables,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1721450230460.jpg,vegetables,,Lamki Chuha,2.5,,945.1,28.611201896148525 81.14885844290257 0.0 0.0; 28.61100086491369 81.14865057170391 0.0 0.0; 28.61128048365695 81.14842996001244 0.0 0.0; 28.611415289058808 81.14860195666552 0.0 0.0; 28.611201896148525 81.14885844290257 0.0 0.0,945.1040839698076,,,,3529.41,2352.94,1176.47,5882.35,,chilly,1176.47,summer
196,28.6112504 81.1486116 124.079345703125 3.79,Yes,"[28.6112504, 81.1486116]",362292908,[],2024-07-20T16:35:18,c3b830af-0215-49a9-812d-908d441da75a,0.085,other_monsoon,multiple_crops,chilly,vegetables,vegetables,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1721450230460.jpg,vegetables,,Lamki Chuha,2.5,,945.1,28.611201896148525 81.14885844290257 0.0 0.0; 28.61100086491369 81.14865057170391 0.0 0.0; 28.61128048365695 81.14842996001244 0.0 0.0; 28.611415289058808 81.14860195666552 0.0 0.0; 28.611201896148525 81.14885844290257 0.0 0.0,945.1040839698076,,,,3529.41,2352.94,1176.47,5882.35,,vegetables,3529.41,monsoon
197,28.6116406 81.1498701 122.74530029296875 4.347,Yes,"[28.6116406, 81.1498701]",362292917,[],2024-07-20T16:35:19,b80684d3-f58a-49b7-8869-7f503304953c,0.136,rice,other_summer,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-25,1721450837328.jpg,,black_gram,Lamki Chuha,4.0,,1342.77,28.611679601331495 81.14956956356764 0.0 0.0; 28.61188445760202 81.14973116666079 0.0 0.0; 28.611652522599172 81.15011941641569 0.0 0.0; 28.611424119100942 81.1499621719122 0.0 0.0; 28.611679601331495 81.14956956356764 0.0 0.0,1342.7694347404165,2024-07-03,,2023-11-21,3676.47,1102.94,,1470.59,,wheat,1470.59,winter
197,28.6116406 81.1498701 122.74530029296875 4.347,Yes,"[28.6116406, 81.1498701]",362292917,[],2024-07-20T16:35:19,b80684d3-f58a-49b7-8869-7f503304953c,0.136,rice,other_summer,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-25,1721450837328.jpg,,black_gram,Lamki Chuha,4.0,,1342.77,28.611679601331495 81.14956956356764 0.0 0.0; 28.61188445760202 81.14973116666079 0.0 0.0; 28.611652522599172 81.15011941641569 0.0 0.0; 28.611424119100942 81.1499621719122 0.0 0.0; 28.611679601331495 81.14956956356764 0.0 0.0,1342.7694347404165,2024-07-03,,2023-11-21,3676.47,1102.94,,1470.59,,black_gram,1102.94,summer
197,28.6116406 81.1498701 122.74530029296875 4.347,Yes,"[28.6116406, 81.1498701]",362292917,[],2024-07-20T16:35:19,b80684d3-f58a-49b7-8869-7f503304953c,0.136,rice,other_summer,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-25,1721450837328.jpg,,black_gram,Lamki Chuha,4.0,,1342.77,28.611679601331495 81.14956956356764 0.0 0.0; 28.61188445760202 81.14973116666079 0.0 0.0; 28.611652522599172 81.15011941641569 0.0 0.0; 28.611424119100942 81.1499621719122 0.0 0.0; 28.611679601331495 81.14956956356764 0.0 0.0,1342.7694347404165,2024-07-03,,2023-11-21,3676.47,1102.94,,1470.59,,rice,3676.47,monsoon
198,28.5992496 81.153207 132.824951171875 4.818,Yes,"[28.5992496, 81.153207]",362292925,[],2024-07-20T16:35:20,419bac32-361f-4351-bf5f-4eec82ad03a3,0.136,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-09,,,1721457422477.jpg,,,Lamki Chuha,4.0,,1754.5,28.599345399316537 81.15299977362156 0.0 0.0; 28.599343044367973 81.15319591015577 0.0 0.0; 28.59947462703713 81.15323714911938 0.0 0.0; 28.599444601476137 81.15341819822788 0.0 0.0; 28.59894505730548 81.15329448133707 0.0 0.0; 28.599069575609086 81.15290019661188 0.0 0.0; 28.599345399316537 81.15299977362156 0.0 0.0,1754.4966610612855,2024-06-30,,,2205.88,,,441.18,,mustard,441.18,winter
198,28.5992496 81.153207 132.824951171875 4.818,Yes,"[28.5992496, 81.153207]",362292925,[],2024-07-20T16:35:20,419bac32-361f-4351-bf5f-4eec82ad03a3,0.136,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-09,,,1721457422477.jpg,,,Lamki Chuha,4.0,,1754.5,28.599345399316537 81.15299977362156 0.0 0.0; 28.599343044367973 81.15319591015577 0.0 0.0; 28.59947462703713 81.15323714911938 0.0 0.0; 28.599444601476137 81.15341819822788 0.0 0.0; 28.59894505730548 81.15329448133707 0.0 0.0; 28.599069575609086 81.15290019661188 0.0 0.0; 28.599345399316537 81.15299977362156 0.0 0.0,1754.4966610612855,2024-06-30,,,2205.88,,,441.18,,fallow,,summer
198,28.5992496 81.153207 132.824951171875 4.818,Yes,"[28.5992496, 81.153207]",362292925,[],2024-07-20T16:35:20,419bac32-361f-4351-bf5f-4eec82ad03a3,0.136,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-09,,,1721457422477.jpg,,,Lamki Chuha,4.0,,1754.5,28.599345399316537 81.15299977362156 0.0 0.0; 28.599343044367973 81.15319591015577 0.0 0.0; 28.59947462703713 81.15323714911938 0.0 0.0; 28.599444601476137 81.15341819822788 0.0 0.0; 28.59894505730548 81.15329448133707 0.0 0.0; 28.599069575609086 81.15290019661188 0.0 0.0; 28.599345399316537 81.15299977362156 0.0 0.0,1754.4966610612855,2024-06-30,,,2205.88,,,441.18,,rice,2205.88,monsoon
199,28.5986099 81.1550561 124.94744873046875 4.465,Yes,"[28.5986099, 81.1550561]",362292933,[],2024-07-20T16:35:22,3b035f7e-1bd2-440c-a151-366ef4165290,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-11,,,1721458247235.jpg,,,Lamki Chuha,7.0,,2373.29,28.598773439638162 81.15529641509056 0.0 0.0; 28.59890060747343 81.15501344203949 0.0 0.0; 28.598354550055465 81.15473750978708 0.0 0.0; 28.59825122566418 81.15510698407888 0.0 0.0; 28.598576211441106 81.1553269252181 0.0 0.0; 28.598615951480742 81.15522366017103 0.0 0.0; 28.598773439638162 81.15529641509056 0.0 0.0,2373.293097577232,2024-06-28,,,5042.02,,,210.08,294.12,lentil,210.08,winter
199,28.5986099 81.1550561 124.94744873046875 4.465,Yes,"[28.5986099, 81.1550561]",362292933,[],2024-07-20T16:35:22,3b035f7e-1bd2-440c-a151-366ef4165290,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-11,,,1721458247235.jpg,,,Lamki Chuha,7.0,,2373.29,28.598773439638162 81.15529641509056 0.0 0.0; 28.59890060747343 81.15501344203949 0.0 0.0; 28.598354550055465 81.15473750978708 0.0 0.0; 28.59825122566418 81.15510698407888 0.0 0.0; 28.598576211441106 81.1553269252181 0.0 0.0; 28.598615951480742 81.15522366017103 0.0 0.0; 28.598773439638162 81.15529641509056 0.0 0.0,2373.293097577232,2024-06-28,,,5042.02,,,210.08,294.12,mustard,294.12,winter
199,28.5986099 81.1550561 124.94744873046875 4.465,Yes,"[28.5986099, 81.1550561]",362292933,[],2024-07-20T16:35:22,3b035f7e-1bd2-440c-a151-366ef4165290,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-11,,,1721458247235.jpg,,,Lamki Chuha,7.0,,2373.29,28.598773439638162 81.15529641509056 0.0 0.0; 28.59890060747343 81.15501344203949 0.0 0.0; 28.598354550055465 81.15473750978708 0.0 0.0; 28.59825122566418 81.15510698407888 0.0 0.0; 28.598576211441106 81.1553269252181 0.0 0.0; 28.598615951480742 81.15522366017103 0.0 0.0; 28.598773439638162 81.15529641509056 0.0 0.0,2373.293097577232,2024-06-28,,,5042.02,,,210.08,294.12,fallow,,summer
199,28.5986099 81.1550561 124.94744873046875 4.465,Yes,"[28.5986099, 81.1550561]",362292933,[],2024-07-20T16:35:22,3b035f7e-1bd2-440c-a151-366ef4165290,0.23800000000000002,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-11,,,1721458247235.jpg,,,Lamki Chuha,7.0,,2373.29,28.598773439638162 81.15529641509056 0.0 0.0; 28.59890060747343 81.15501344203949 0.0 0.0; 28.598354550055465 81.15473750978708 0.0 0.0; 28.59825122566418 81.15510698407888 0.0 0.0; 28.598576211441106 81.1553269252181 0.0 0.0; 28.598615951480742 81.15522366017103 0.0 0.0; 28.598773439638162 81.15529641509056 0.0 0.0,2373.293097577232,2024-06-28,,,5042.02,,,210.08,294.12,rice,5042.02,monsoon
200,28.5976133 81.1547806 129.43511962890625 3.899,Yes,"[28.5976133, 81.1547806]",362292943,[],2024-07-20T16:35:23,35e40db9-fdf2-4d45-aee3-04215add27b9,0.136,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721459563293.jpg,,,Lamki Chuha,4.0,,1877.76,28.597794065528646 81.15444213151932 0.0 0.0; 28.597619796621217 81.15496583282948 0.0 0.0; 28.597327189055775 81.15481831133366 0.0 0.0; 28.597520298365435 81.15430667996407 0.0 0.0; 28.597794065528646 81.15444213151932 0.0 0.0,1877.7567681586959,2024-06-29,,,3676.47,,,73.53,110.29,lentil,73.53,winter
200,28.5976133 81.1547806 129.43511962890625 3.899,Yes,"[28.5976133, 81.1547806]",362292943,[],2024-07-20T16:35:23,35e40db9-fdf2-4d45-aee3-04215add27b9,0.136,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721459563293.jpg,,,Lamki Chuha,4.0,,1877.76,28.597794065528646 81.15444213151932 0.0 0.0; 28.597619796621217 81.15496583282948 0.0 0.0; 28.597327189055775 81.15481831133366 0.0 0.0; 28.597520298365435 81.15430667996407 0.0 0.0; 28.597794065528646 81.15444213151932 0.0 0.0,1877.7567681586959,2024-06-29,,,3676.47,,,73.53,110.29,mustard,110.29,winter
200,28.5976133 81.1547806 129.43511962890625 3.899,Yes,"[28.5976133, 81.1547806]",362292943,[],2024-07-20T16:35:23,35e40db9-fdf2-4d45-aee3-04215add27b9,0.136,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721459563293.jpg,,,Lamki Chuha,4.0,,1877.76,28.597794065528646 81.15444213151932 0.0 0.0; 28.597619796621217 81.15496583282948 0.0 0.0; 28.597327189055775 81.15481831133366 0.0 0.0; 28.597520298365435 81.15430667996407 0.0 0.0; 28.597794065528646 81.15444213151932 0.0 0.0,1877.7567681586959,2024-06-29,,,3676.47,,,73.53,110.29,fallow,,summer
200,28.5976133 81.1547806 129.43511962890625 3.899,Yes,"[28.5976133, 81.1547806]",362292943,[],2024-07-20T16:35:23,35e40db9-fdf2-4d45-aee3-04215add27b9,0.136,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721459563293.jpg,,,Lamki Chuha,4.0,,1877.76,28.597794065528646 81.15444213151932 0.0 0.0; 28.597619796621217 81.15496583282948 0.0 0.0; 28.597327189055775 81.15481831133366 0.0 0.0; 28.597520298365435 81.15430667996407 0.0 0.0; 28.597794065528646 81.15444213151932 0.0 0.0,1877.7567681586959,2024-06-29,,,3676.47,,,73.53,110.29,rice,3676.47,monsoon
201,28.5964315 81.1503904 139.5 4.471,Yes,"[28.5964315, 81.1503904]",362292949,[],2024-07-20T16:35:24,972113e3-78ff-4020-b113-8cf2e022f3dd,0.47600000000000003,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-18,,1721462829514.jpg,,,Lamki Chuha,14.0,,3522.76,28.596609207885535 81.1507024616003 0.0 0.0; 28.596738733346477 81.15038964897394 0.0 0.0; 28.596494401093498 81.15026224404573 0.0 0.0; 28.596533553167422 81.15015964955091 0.0 0.0; 28.59607491367176 81.14992059767246 0.0 0.0; 28.595916538336116 81.15034908056259 0.0 0.0; 28.596609207885535 81.1507024616003 0.0 0.0,3522.760104187225,2024-06-30,2024-02-11,,2941.18,1470.59,,210.08,315.13,lentil,210.08,winter
201,28.5964315 81.1503904 139.5 4.471,Yes,"[28.5964315, 81.1503904]",362292949,[],2024-07-20T16:35:24,972113e3-78ff-4020-b113-8cf2e022f3dd,0.47600000000000003,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-18,,1721462829514.jpg,,,Lamki Chuha,14.0,,3522.76,28.596609207885535 81.1507024616003 0.0 0.0; 28.596738733346477 81.15038964897394 0.0 0.0; 28.596494401093498 81.15026224404573 0.0 0.0; 28.596533553167422 81.15015964955091 0.0 0.0; 28.59607491367176 81.14992059767246 0.0 0.0; 28.595916538336116 81.15034908056259 0.0 0.0; 28.596609207885535 81.1507024616003 0.0 0.0,3522.760104187225,2024-06-30,2024-02-11,,2941.18,1470.59,,210.08,315.13,mustard,315.13,winter
